date,hour,lat,long,signal,network,operator,status,description,net,speed,satellites,precission,provider,activity,postal_code,town_name
2017-05-18,20:11:06,41.93004,1.19315,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,2.5,6.0,9.0,gps,STILL,250426,la Baronia de Rialb
2017-05-18,19:59:06,41.93243,1.19531,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,1.4,6.0,9.0,gps,STILL,250426,la Baronia de Rialb
2017-05-18,20:14:13,41.92829,1.19139,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,3.8,10.0,7.0,gps,IN_VEHICLE,250426,la Baronia de Rialb
2017-05-18,19:31:12,41.93222,1.19499,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,0.7,0.0,13.0,gps,IN_VEHICLE,250426,la Baronia de Rialb
2017-05-18,19:21:01,41.93248,1.19604,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,0.5,1.0,16.0,gps,TILTING,250426,la Baronia de Rialb
2017-05-18,08:25:39,41.93228,1.19571,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,2.5,0.0,23.0,gps,IN_VEHICLE,250426,la Baronia de Rialb
2017-05-18,19:23:57,41.93219,1.19514,9,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,1.9,2.0,10.0,gps,IN_VEHICLE,250426,la Baronia de Rialb
2017-05-18,20:17:28,41.93057,1.19152,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,16.0,7.0,6.0,gps,IN_VEHICLE,250426,la Baronia de Rialb
2017-05-18,20:09:00,41.92849,1.19288,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,12.2,0.0,21.0,gps,IN_VEHICLE,250426,la Baronia de Rialb
2017-05-18,15:07:23,41.93211,1.19544,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,2.2,6.0,8.0,gps,STILL,250426,la Baronia de Rialb
2017-05-18,20:19:19,41.93165,1.19509,12,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,7.5,3.0,9.0,gps,IN_VEHICLE,250426,la Baronia de Rialb
2017-05-18,11:07:39,41.93237,1.19596,10,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,0.0,4.0,9.0,gps,TILTING,250426,la Baronia de Rialb
2017-05-18,19:02:13,41.93304,1.19704,9,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,2.8,6.0,7.0,gps,TILTING,250426,la Baronia de Rialb
2017-05-18,11:29:20,41.90561,1.19558,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,1.2,6.0,8.0,gps,ON_FOOT,251728,Ponts
2017-05-18,11:25:56,41.90565,1.19626,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,52.0,5.0,9.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,08:54:30,41.92294,1.19364,14,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,7.5,2.0,12.0,gps,STILL,251728,Ponts
2017-05-18,09:53:14,41.92259,1.1942,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,1.1,6.0,8.0,gps,UNKNOWN,251728,Ponts
2017-05-18,09:29:50,41.92279,1.19426,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,0.2,2.0,9.0,gps,TILTING,251728,Ponts
2017-05-18,09:59:51,41.92206,1.19458,9,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,2.7,9.0,11.0,gps,STILL,251728,Ponts
2017-05-18,11:33:40,41.91004,1.19149,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,23.9,2.0,9.0,gps,TILTING,251728,Ponts
2017-05-18,09:54:42,41.92209,1.19415,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,2.2,3.0,13.0,gps,STILL,251728,Ponts
2017-05-18,11:28:05,41.90553,1.19586,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,4.9,3.0,13.0,gps,ON_FOOT,251728,Ponts
2017-05-18,14:56:19,41.92488,1.19079,20,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,23.0,0.0,13.0,gps,TILTING,251728,Ponts
2017-05-18,09:36:36,41.92248,1.19438,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,0.5,3.0,10.0,gps,TILTING,251728,Ponts
2017-05-18,11:34:34,41.91518,1.18585,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,49.2,1.0,13.0,gps,TILTING,251728,Ponts
2017-05-18,11:32:04,41.90524,1.1957,10,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,3.8,2.0,12.0,gps,ON_FOOT,251728,Ponts
2017-05-18,11:24:54,41.91191,1.18947,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,34.3,7.0,8.0,gps,TILTING,251728,Ponts
2017-05-18,09:47:01,41.92286,1.19402,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,0.3,3.0,12.0,gps,STILL,251728,Ponts
2017-05-18,15:13:22,41.91433,1.1864,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,30.6,2.0,10.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,15:17:38,41.91391,1.18715,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,18.1,4.0,7.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,08:51:57,41.92266,1.19419,14,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,9.3,0.0,11.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,14:57:40,41.92497,1.19049,13,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,1.2,0.0,11.0,gps,STILL,251728,Ponts
2017-05-18,15:19:34,41.92288,1.19286,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,44.7,4.0,9.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,15:11:26,41.92374,1.19457,13,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,45.3,5.0,14.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,11:30:32,41.90526,1.19454,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,4.7,4.0,8.0,gps,TILTING,251728,Ponts
2017-05-18,15:20:34,41.92807,1.19994,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,49.4,5.0,11.0,gps,TILTING,251728,Ponts
2017-05-18,10:05:42,41.92244,1.19422,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,0.6,5.0,9.0,gps,STILL,251728,Ponts
2017-05-18,08:51:03,41.92226,1.1926,14,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,27.4,1.0,10.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,09:32:06,41.92217,1.19459,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,2.0,2.0,15.0,gps,TILTING,251728,Ponts
2017-05-18,15:16:33,41.91129,1.18896,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,1.7,6.0,13.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,08:53:14,41.92216,1.19522,14,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,4.8,0.0,14.0,gps,STILL,251728,Ponts
2017-05-18,15:18:30,41.91734,1.18679,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,26.5,3.0,9.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,11:35:27,41.91794,1.18944,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,29.1,3.0,10.0,gps,TILTING,251728,Ponts
2017-05-18,08:57:26,41.92302,1.19561,14,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,3.3,1.0,11.0,gps,STILL,251728,Ponts
2017-05-18,15:14:21,41.91075,1.18915,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,28.0,4.0,8.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,09:50:22,41.9223,1.19468,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,1.5,0.0,23.0,gps,UNKNOWN,251728,Ponts
2017-05-18,14:55:26,41.92547,1.19479,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,24.5,4.0,9.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,11:21:50,41.9274,1.20055,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,39.1,1.0,9.0,gps,TILTING,251728,Ponts
2017-05-18,11:23:55,41.91638,1.18626,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,48.3,3.0,8.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,11:36:19,41.9234,1.19493,11,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,52.4,1.0,11.0,gps,TILTING,251728,Ponts
2017-05-18,11:22:51,41.92227,1.19298,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,50.1,2.0,8.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,20:05:45,41.92517,1.19424,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,3G,11.3,2.0,13.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,10:11:19,41.92785,1.20157,10,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,9.1,5.0,13.0,gps,TILTING,251728,Ponts
2017-05-18,09:58:05,41.9227,1.19417,10,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,1.2,2.0,11.0,gps,UNKNOWN,251728,Ponts
2017-05-18,11:26:57,41.90559,1.19476,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,7.4,3.0,11.0,gps,IN_VEHICLE,251728,Ponts
2017-05-18,10:02:42,41.92269,1.19429,8,yoigo,Yoigo,2,STATE_EMERGENCY_ONLY,2G,1.6,5.0,12.0,gps,STILL,251728,Ponts
2017-05-18,10:48:33,41.66502,2.26408,11,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,13.8,0.0,50.0,fused,IN_VEHICLE,080057,l'Ametlla del Vallès
2017-05-18,10:46:28,41.66536,2.25831,11,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,42.0,0.0,50.0,fused,IN_VEHICLE,080057,l'Ametlla del Vallès
2017-05-18,10:20:54,41.44582,2.24472,24,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,5.2,4.0,9.0,gps,ON_FOOT,080155,Badalona
2017-05-18,13:33:45,41.4472,2.24353,8,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,4.4,7.0,8.0,gps,ON_FOOT,080155,Badalona
2017-05-18,12:21:07,41.45848,2.24263,0,orange,Orange,0,STATE_IN_SERVICE,3G,8.3,2.0,8.0,gps,TILTING,080155,Badalona
2017-05-18,13:31:59,41.44619,2.24428,8,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,4.8,5.0,9.0,gps,ON_FOOT,080155,Badalona
2017-05-18,12:19:57,41.45703,2.24254,0,orange,Orange,0,STATE_IN_SERVICE,3G,0.0,2.0,32.0,gps,TILTING,080155,Badalona
2017-05-18,13:28:14,41.4443,2.24338,8,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,4.2,3.0,13.0,gps,ON_FOOT,080155,Badalona
2017-05-18,09:02:27,41.45031,2.24776,10,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,5.2,4.0,8.0,gps,TILTING,080155,Badalona
2017-05-18,08:59:05,41.44892,2.24544,20,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,4.2,4.0,8.0,gps,TILTING,080155,Badalona
2017-05-18,10:25:00,41.44566,2.24487,24,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,1.2,6.0,7.0,gps,ON_FOOT,080155,Badalona
2017-05-18,08:56:56,41.44797,2.24413,16,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,0.2,6.0,9.0,gps,STILL,080155,Badalona
2017-05-18,19:21:44,41.447,2.24662,10,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,0.1,3.0,20.0,gps,ON_FOOT,080155,Badalona
2017-05-18,18:06:39,41.44623,2.24621,12,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,5.0,5.0,10.0,gps,ON_FOOT,080155,Badalona
2017-05-18,11:07:08,41.44801,2.2444,14,orange,Orange,0,STATE_IN_SERVICE,3G,2.7,4.0,17.0,gps,TILTING,080155,Badalona
2017-05-18,10:18:53,41.44724,2.2456,21,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,3.5,4.0,9.0,gps,ON_FOOT,080155,Badalona
2017-05-18,09:00:57,41.45003,2.24625,21,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,4.5,5.0,9.0,gps,TILTING,080155,Badalona
2017-05-18,10:27:57,41.44739,2.24402,14,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,4.4,4.0,9.0,gps,TILTING,080155,Badalona
2017-05-18,13:29:50,41.44477,2.24347,8,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,2.0,5.0,8.0,gps,ON_FOOT,080155,Badalona
2017-05-18,11:04:14,41.44689,2.24489,15,orange,Orange,0,STATE_IN_SERVICE,3G,0.2,4.0,20.0,gps,TILTING,080155,Badalona
2017-05-18,10:12:31,41.44992,2.24745,14,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,0.2,5.0,8.0,gps,TILTING,080155,Badalona
2017-05-18,09:51:44,41.45052,2.24753,21,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,0.0,4.0,8.0,gps,TILTING,080155,Badalona
2017-05-18,10:22:12,41.44519,2.24514,24,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,3.6,5.0,10.0,gps,ON_FOOT,080155,Badalona
2017-05-18,10:26:26,41.44641,2.24437,20,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,3.9,5.0,7.0,gps,TILTING,080155,Badalona
2017-05-18,09:06:29,41.45071,2.24753,16,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,0.7,5.0,7.0,gps,IN_VEHICLE,080155,Badalona
2017-05-18,09:35:07,41.38555,2.11196,19,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,6.3,0.0,26.0,fused,IN_VEHICLE,080193,Barcelona
2017-05-18,15:00:07,41.37833,2.18985,22,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,10.3,2.0,15.0,gps,UNKNOWN,080193,Barcelona
2017-05-18,14:41:07,41.38541,2.1767,14,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.0,3.0,8.0,gps,TILTING,080193,Barcelona
2017-05-18,10:52:08,41.38582,2.17746,7,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.9,4.0,25.0,gps,UNKNOWN,080193,Barcelona
2017-05-18,12:14:53,41.38813,2.16785,29,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,1.0,3.0,18.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,17:21:01,41.38333,2.19458,13,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,5.5,1.0,38.0,gps,IN_VEHICLE,080193,Barcelona
2017-05-18,17:15:40,41.38658,2.19628,10,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,7.0,0.0,39.0,gps,STILL,080193,Barcelona
2017-05-18,16:12:54,41.38209,2.13131,22,orange,Orange,0,STATE_IN_SERVICE,4G,0.4,4.0,96.0,gps,TILTING,080193,Barcelona
2017-05-18,13:47:38,41.38732,2.11225,14,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,1.4,4.0,20.0,gps,TILTING,080193,Barcelona
2017-05-18,12:38:54,41.38182,2.13172,11,orange,Orange,0,STATE_IN_SERVICE,4G,0.0,9.0,32.0,gps,TILTING,080193,Barcelona
2017-05-18,10:52:34,41.38602,2.17748,8,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,3.1,6.0,26.0,gps,STILL,080193,Barcelona
2017-05-18,16:38:05,41.3819,2.13137,12,orange,Orange,0,STATE_IN_SERVICE,4G,0.1,6.0,48.0,gps,TILTING,080193,Barcelona
2017-05-18,10:11:00,41.38769,2.16837,23,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,27.7,5.0,11.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,13:15:07,41.38744,2.11193,23,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,3.0,10.0,14.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,10:43:29,41.38732,2.11185,2,orange,Orange,0,STATE_IN_SERVICE,3G,0.1,0.0,18.0,fused,ON_FOOT,080193,Barcelona
2017-05-18,07:16:18,41.38212,2.18665,4,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,9.6,2.0,15.0,gps,ON_BICYCLE,080193,Barcelona
2017-05-18,17:19:32,41.38438,2.19542,13,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,4.0,2.0,12.0,gps,IN_VEHICLE,080193,Barcelona
2017-05-18,15:47:54,41.38218,2.13177,9,orange,Orange,0,STATE_IN_SERVICE,4G,1.0,1.0,48.0,gps,TILTING,080193,Barcelona
2017-05-18,15:59:54,41.38154,2.13191,17,orange,Orange,0,STATE_IN_SERVICE,4G,0.4,0.0,64.0,gps,TILTING,080193,Barcelona
2017-05-18,20:12:38,41.38448,2.11323,22,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,3.5,6.0,7.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,20:15:30,41.3843,2.11445,23,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,2.2,9.0,12.0,gps,TILTING,080193,Barcelona
2017-05-18,15:06:01,41.38461,2.19515,17,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,3.7,3.0,42.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,07:08:33,41.37995,2.18942,15,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,5.1,3.0,18.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,09:30:05,41.38293,2.10663,19,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,15.3,0.0,15.0,fused,TILTING,080193,Barcelona
2017-05-18,15:43:05,41.38149,2.1319,9,orange,Orange,0,STATE_IN_SERVICE,4G,19.1,1.0,24.0,gps,TILTING,080193,Barcelona
2017-05-18,10:49:44,41.38614,2.17742,7,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,3.2,3.0,24.0,gps,TILTING,080193,Barcelona
2017-05-18,16:21:32,41.38935,2.19981,9,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.5,8.0,19.0,gps,TILTING,080193,Barcelona
2017-05-18,15:02:07,41.37994,2.19274,16,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,11.2,1.0,13.0,gps,STILL,080193,Barcelona
2017-05-18,15:42:54,41.38198,2.13166,7,orange,Orange,0,STATE_IN_SERVICE,4G,0.0,1.0,64.0,gps,TILTING,080193,Barcelona
2017-05-18,17:07:47,41.39254,2.1973,7,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,5.1,1.0,34.0,gps,TILTING,080193,Barcelona
2017-05-18,07:21:52,41.38534,2.17664,12,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,9.1,0.0,49.0,gps,ON_BICYCLE,080193,Barcelona
2017-05-18,14:00:08,41.38708,2.11249,19,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,0.1,7.0,14.0,gps,STILL,080193,Barcelona
2017-05-18,10:47:08,41.38621,2.17908,10,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.1,4.0,18.0,gps,TILTING,080193,Barcelona
2017-05-18,17:22:12,41.38039,2.19291,7,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,18.0,4.0,11.0,gps,IN_VEHICLE,080193,Barcelona
2017-05-18,16:27:51,41.38185,2.13166,11,orange,Orange,0,STATE_IN_SERVICE,4G,0.2,5.0,48.0,gps,TILTING,080193,Barcelona
2017-05-18,14:56:19,41.38119,2.18398,7,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,4.8,5.0,11.0,gps,TILTING,080193,Barcelona
2017-05-18,13:14:14,41.38712,2.11222,23,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,9.7,5.0,7.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,13:16:49,41.38885,2.11251,12,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,5.8,6.0,14.0,gps,TILTING,080193,Barcelona
2017-05-18,10:13:47,41.38793,2.16575,29,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,4.8,5.0,24.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,20:20:13,41.37966,2.11353,26,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,16.3,2.0,19.0,gps,STILL,080193,Barcelona
2017-05-18,16:55:37,41.38732,2.11185,19,orange,Orange,0,STATE_IN_SERVICE,3G,0.0,0.0,20.0,fused,STILL,080193,Barcelona
2017-05-18,16:22:50,41.38985,2.19924,15,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,3.4,2.0,26.0,gps,TILTING,080193,Barcelona
2017-05-18,22:28:20,41.40957,2.14427,19,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.0,2.0,10.0,gps,STILL,080193,Barcelona
2017-05-18,13:45:57,41.38763,2.11244,21,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,0.3,8.0,6.0,gps,TILTING,080193,Barcelona
2017-05-18,15:04:25,41.38371,2.1951,19,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,3.0,3.0,6.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,14:41:41,41.38542,2.17713,13,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,3.8,2.0,24.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,18:06:43,41.40987,2.14459,14,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,0.0,5.0,11.0,gps,STILL,080193,Barcelona
2017-05-18,17:02:24,41.39518,2.19579,22,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.5,4.0,20.0,gps,UNKNOWN,080193,Barcelona
2017-05-18,07:12:57,41.37919,2.18965,15,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,5.1,3.0,19.0,gps,TILTING,080193,Barcelona
2017-05-18,12:10:50,41.38699,2.16559,29,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.0,4.0,29.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,07:22:47,41.38517,2.17676,2,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,1.4,2.0,29.0,gps,ON_BICYCLE,080193,Barcelona
2017-05-18,20:18:06,41.38423,2.11419,25,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,0.5,13.0,11.0,gps,TILTING,080193,Barcelona
2017-05-18,10:23:03,41.38635,2.17835,12,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.0,0.0,14.0,gps,TILTING,080193,Barcelona
2017-05-18,07:24:20,41.38596,2.17683,22,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,3.4,3.0,22.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,00:12:41,41.3818,2.13156,9,orange,Orange,0,STATE_IN_SERVICE,4G,0.0,0.0,20.0,fused,STILL,080193,Barcelona
2017-05-18,16:58:26,41.38184,2.13162,9,orange,Orange,0,STATE_IN_SERVICE,4G,0.4,2.0,48.0,gps,STILL,080193,Barcelona
2017-05-18,14:47:38,41.38516,2.17763,16,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.0,1.0,39.0,gps,STILL,080193,Barcelona
2017-05-18,01:25:05,41.3818,2.13156,9,orange,Orange,0,STATE_IN_SERVICE,4G,0.0,0.0,20.0,fused,TILTING,080193,Barcelona
2017-05-18,16:50:29,41.39319,2.19635,5,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,3.1,0.0,45.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,07:06:11,41.3806,2.19166,8,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.0,2.0,29.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,15:52:51,41.38187,2.1317,7,orange,Orange,0,STATE_IN_SERVICE,4G,0.4,2.0,32.0,gps,TILTING,080193,Barcelona
2017-05-18,16:46:53,41.39169,2.19739,5,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,1.9,1.0,34.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,20:18:52,41.38273,2.11514,26,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,14.4,2.0,20.0,gps,TILTING,080193,Barcelona
2017-05-18,07:12:26,41.37958,2.18971,18,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.7,5.0,16.0,gps,STILL,080193,Barcelona
2017-05-18,17:05:03,41.39401,2.19533,23,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,3.1,0.0,34.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,07:17:20,41.38267,2.18472,7,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,10.0,2.0,24.0,gps,ON_BICYCLE,080193,Barcelona
2017-05-18,17:12:10,41.39018,2.1954,6,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,4.8,4.0,21.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,16:53:18,41.39466,2.19633,5,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,3.5,0.0,12.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,17:09:55,41.39126,2.19699,6,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,4.1,0.0,33.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,12:13:32,41.38833,2.16789,29,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,5.4,3.0,12.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,07:18:21,41.38318,2.18234,15,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,12.2,3.0,31.0,gps,ON_BICYCLE,080193,Barcelona
2017-05-18,15:03:26,41.38335,2.19475,18,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,18.9,3.0,16.0,gps,IN_VEHICLE,080193,Barcelona
2017-05-18,16:40:40,41.39043,2.19896,10,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,0.2,0.0,20.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,10:25:10,41.38636,2.17934,9,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,2.4,5.0,12.0,gps,ON_FOOT,080193,Barcelona
2017-05-18,09:40:50,41.38711,2.11304,6,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,2.0,0.0,20.0,fused,ON_FOOT,080193,Barcelona
2017-05-18,13:48:28,41.38706,2.11219,17,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,2.1,3.0,14.0,gps,TILTING,080193,Barcelona
2017-05-18,16:52:31,41.38172,2.13123,9,orange,Orange,0,STATE_IN_SERVICE,4G,0.1,2.0,48.0,gps,STILL,080193,Barcelona
2017-05-18,15:01:07,41.37877,2.19114,20,orange,Orange,2,STATE_EMERGENCY_ONLY,4G,7.0,2.0,12.0,gps,IN_VEHICLE,080193,Barcelona
2017-05-18,10:42:04,41.67261,2.21583,11,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,14.8,0.0,20.0,fused,IN_VEHICLE,080235,Bigues i Riells
2017-05-18,09:52:58,41.67338,2.21026,11,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,10.1,0.0,20.0,fused,STILL,080235,Bigues i Riells
2017-05-18,10:41:03,41.67402,2.21348,11,orange,Orange,2,STATE_EMERGENCY_ONLY,3G,11.9,0.0,19.0,fused,IN_VEHICLE,080235,Bigues i Riells
